State         Time     Equivalence  xx_c(j) J=SEP_NO     c_alpha_SEP           Phi_1         c_0_SEP     J=NJ      c_alpha_NJ           Phi_1          c_0_NJ  
    D        0.523     1.41113E-01   781.25       22     1.10617E+00     3.90538E+00     1.80300E-01       33     1.10617E+00     3.90538E+00     1.80287E-01  
    D        0.523     1.41113E-01  1093.75       22     1.10794E+00     3.90538E+00     1.91581E-01       33     1.10794E+00     3.90538E+00     1.91568E-01  
    D        0.523     1.41113E-01  1406.25       22     1.11019E+00     3.90538E+00     2.06725E-01       33     1.11019E+00     3.90538E+00     2.06712E-01  
    D        0.523     1.41113E-01  1718.75       22     1.11283E+00     3.90538E+00     2.25812E-01       33     1.11283E+00     3.90538E+00     2.25799E-01  
    D        0.523     1.41113E-01  2031.25       22     1.11579E+00     3.90538E+00     2.48926E-01       33     1.11579E+00     3.90538E+00     2.48914E-01  
    D        0.523     1.41113E-01  2343.75       22     1.11897E+00     3.90538E+00     2.76160E-01       33     1.11898E+00     3.90538E+00     2.76148E-01  
    D        0.523     1.41113E-01  2656.25       22     1.12233E+00     3.90538E+00     3.07605E-01       33     1.12233E+00     3.90538E+00     3.07593E-01  
    D        0.523     1.41113E-01  2968.75       22     1.12579E+00     3.90538E+00     3.43351E-01       33     1.12580E+00     3.90538E+00     3.43340E-01  
    D        0.523     1.41113E-01  3281.25       22     1.12932E+00     3.90538E+00     3.83488E-01       33     1.12932E+00     3.90538E+00     3.83478E-01  
    D        0.523     1.41113E-01  3593.75       22     1.13287E+00     3.90538E+00     4.28103E-01       33     1.13288E+00     3.90538E+00     4.28093E-01  
    D        0.523     1.41113E-01  3906.25       22     1.13642E+00     3.90538E+00     4.77278E-01       33     1.13642E+00     3.90538E+00     4.77269E-01  
    D        0.523     1.41113E-01  4218.75       22     1.13994E+00     3.90538E+00     5.31096E-01       33     1.13994E+00     3.90538E+00     5.31087E-01  
    D        0.523     1.41113E-01  4531.25       22     1.14342E+00     3.90538E+00     5.89634E-01       33     1.14342E+00     3.90538E+00     5.89627E-01  
    D        0.523     1.41113E-01  4843.75       22     1.14684E+00     3.90538E+00     6.52971E-01       33     1.14684E+00     3.90538E+00     6.52965E-01  
    D        0.523     1.41113E-01  5156.25       22     1.15020E+00     3.90538E+00     7.21181E-01       33     1.15021E+00     3.90538E+00     7.21176E-01  
    D        0.523     1.41113E-01  5468.75       22     1.15349E+00     3.90538E+00     7.94338E-01       33     1.15350E+00     3.90538E+00     7.94333E-01  
    D        0.523     1.41113E-01  5781.25       22     1.15671E+00     3.90538E+00     8.72514E-01       33     1.15672E+00     3.90538E+00     8.72511E-01  
    D        0.523     1.41113E-01  6093.75       22     1.15986E+00     3.90538E+00     9.55781E-01       33     1.15987E+00     3.90538E+00     9.55778E-01  
    D        0.523     1.41113E-01  6250.00       22     1.16142E+00     3.90538E+00     9.99995E-01       33     1.16143E+00     3.90538E+00     9.99993E-01  
    D        0.550     1.48537E-01     0.00       22     1.11073E+00     3.89322E+00     1.68972E-01       33     1.11074E+00     3.89321E+00     1.68959E-01  
    D        0.550     1.48537E-01   156.25       22     1.11073E+00     3.89322E+00     1.68972E-01       33     1.11074E+00     3.89321E+00     1.68959E-01  
    D        0.550     1.48537E-01   468.75       22     1.11139E+00     3.89322E+00     1.72713E-01       33     1.11139E+00     3.89321E+00     1.72700E-01  
    D        0.550     1.48537E-01   781.25       22     1.11266E+00     3.89322E+00     1.80217E-01       33     1.11266E+00     3.89321E+00     1.80204E-01  
    D        0.550     1.48537E-01  1093.75       22     1.11450E+00     3.89322E+00     1.91528E-01       33     1.11450E+00     3.89321E+00     1.91516E-01  
    D        0.550     1.48537E-01  1406.25       22     1.11682E+00     3.89322E+00     2.06709E-01       33     1.11683E+00     3.89321E+00     2.06697E-01  
    D        0.550     1.48537E-01  1718.75       22     1.11955E+00     3.89322E+00     2.25833E-01       33     1.11955E+00     3.89321E+00     2.25821E-01  
    D        0.550     1.48537E-01  2031.25       22     1.12260E+00     3.89322E+00     2.48984E-01       33     1.12260E+00     3.89321E+00     2.48972E-01  
    D        0.550     1.48537E-01  2343.75       22     1.12588E+00     3.89322E+00     2.76248E-01       33     1.12588E+00     3.89321E+00     2.76236E-01  
    D        0.550     1.48537E-01  2656.25       22     1.12933E+00     3.89322E+00     3.07715E-01       33     1.12934E+00     3.89321E+00     3.07704E-01  
    D        0.550     1.48537E-01  2968.75       22     1.13290E+00     3.89322E+00     3.43476E-01       33     1.13290E+00     3.89321E+00     3.43465E-01  
    D        0.550     1.48537E-01  3281.25       22     1.13652E+00     3.89322E+00     3.83617E-01       33     1.13653E+00     3.89321E+00     3.83607E-01  
    D        0.550     1.48537E-01  3593.75       22     1.14017E+00     3.89322E+00     4.28227E-01       33     1.14017E+00     3.89321E+00     4.28217E-01  
    D        0.550     1.48537E-01  3906.25       22     1.14381E+00     3.89322E+00     4.77389E-01       33     1.14382E+00     3.89321E+00     4.77380E-01  
    D        0.550     1.48537E-01  4218.75       22     1.14743E+00     3.89322E+00     5.31188E-01       33     1.14743E+00     3.89321E+00     5.31180E-01  
    D        0.550     1.48537E-01  4531.25       22     1.15100E+00     3.89322E+00     5.89704E-01       33     1.15100E+00     3.89321E+00     5.89696E-01  
    D        0.550     1.48537E-01  4843.75       22     1.15451E+00     3.89322E+00     6.53017E-01       33     1.15452E+00     3.89321E+00     6.53010E-01  
    D        0.550     1.48537E-01  5156.25       22     1.15797E+00     3.89322E+00     7.21204E-01       33     1.15797E+00     3.89321E+00     7.21198E-01  
    D        0.550     1.48537E-01  5468.75       22     1.16135E+00     3.89322E+00     7.94342E-01       33     1.16135E+00     3.89321E+00     7.94337E-01  
    D        0.550     1.48537E-01  5781.25       22     1.16466E+00     3.89322E+00     8.72507E-01       33     1.16466E+00     3.89321E+00     8.72503E-01  
    D        0.550     1.48537E-01  6093.75       22     1.16789E+00     3.89322E+00     9.55773E-01       33     1.16790E+00     3.89321E+00     9.55771E-01  
    D        0.550     1.48537E-01  6250.00       22     1.16950E+00     3.89322E+00     9.99995E-01       33     1.16950E+00     3.89321E+00     9.99993E-01  
    D        0.578     1.55960E-01     0.00       22     1.11718E+00     3.88141E+00     1.69004E-01       33     1.11718E+00     3.88140E+00     1.68991E-01  
    D        0.578     1.55960E-01   156.25       22     1.11718E+00     3.88141E+00     1.69004E-01       33     1.11718E+00     3.88140E+00     1.68991E-01  
    D        0.578     1.55960E-01   468.75       22     1.11785E+00     3.88141E+00     1.72753E-01       33     1.11786E+00     3.88140E+00     1.72740E-01  
    D        0.578     1.55960E-01   781.25       22     1.11917E+00     3.88141E+00     1.80273E-01       33     1.11917E+00     3.88140E+00     1.80260E-01  
    D        0.578     1.55960E-01  1093.75       22     1.12107E+00     3.88141E+00     1.91605E-01       33     1.12107E+00     3.88140E+00     1.91592E-01  
    D        0.578     1.55960E-01  1406.25       22     1.12346E+00     3.88141E+00     2.06808E-01       33     1.12347E+00     3.88140E+00     2.06795E-01  
    D        0.578     1.55960E-01  1718.75       22     1.12627E+00     3.88141E+00     2.25954E-01       33     1.12628E+00     3.88140E+00     2.25942E-01  
    D        0.578     1.55960E-01  2031.25       22     1.12941E+00     3.88141E+00     2.49123E-01       33     1.12941E+00     3.88140E+00     2.49111E-01  
    D        0.578     1.55960E-01  2343.75       22     1.13279E+00     3.88141E+00     2.76399E-01       33     1.13279E+00     3.88140E+00     2.76388E-01  
    D        0.578     1.55960E-01  2656.25       22     1.13634E+00     3.88141E+00     3.07872E-01       33     1.13634E+00     3.88140E+00     3.07861E-01  
    D        0.578     1.55960E-01  2968.75       22     1.14000E+00     3.88141E+00     3.43630E-01       33     1.14000E+00     3.88140E+00     3.43619E-01  
    D        0.578     1.55960E-01  3281.25       22     1.14372E+00     3.88141E+00     3.83762E-01       33     1.14372E+00     3.88140E+00     3.83751E-01  
    D        0.578     1.55960E-01  3593.75       22     1.14746E+00     3.88141E+00     4.28354E-01       33     1.14747E+00     3.88140E+00     4.28344E-01  
    D        0.578     1.55960E-01  3906.25       22     1.15120E+00     3.88141E+00     4.77495E-01       33     1.15121E+00     3.88140E+00     4.77485E-01  
    D        0.578     1.55960E-01  4218.75       22     1.15491E+00     3.88141E+00     5.31267E-01       33     1.15492E+00     3.88140E+00     5.31259E-01  
    D        0.578     1.55960E-01  4531.25       22     1.15858E+00     3.88141E+00     5.89755E-01       33     1.15858E+00     3.88140E+00     5.89748E-01  
    D        0.578     1.55960E-01  4843.75       22     1.16219E+00     3.88141E+00     6.53041E-01       33     1.16219E+00     3.88140E+00     6.53034E-01  
    D        0.578     1.55960E-01  5156.25       22     1.16573E+00     3.88141E+00     7.21204E-01       33     1.16574E+00     3.88140E+00     7.21198E-01  
    D        0.578     1.55960E-01  5468.75       22     1.16921E+00     3.88141E+00     7.94325E-01       33     1.16921E+00     3.88140E+00     7.94320E-01  
    D        0.578     1.55960E-01  5781.25       22     1.17261E+00     3.88141E+00     8.72483E-01       33     1.17261E+00     3.88140E+00     8.72480E-01  
    D        0.578     1.55960E-01  6093.75       22     1.17593E+00     3.88141E+00     9.55759E-01       33     1.17594E+00     3.88140E+00     9.55756E-01  
    D        0.578     1.55960E-01  6250.00       22     1.17758E+00     3.88141E+00     9.99995E-01       33     1.17759E+00     3.88140E+00     9.99993E-01  
    D        0.605     1.63383E-01     0.00       22     1.12364E+00     3.86994E+00     1.69141E-01       33     1.12364E+00     3.86994E+00     1.69129E-01  
    D        0.605     1.63383E-01   156.25       22     1.12364E+00     3.86994E+00     1.69141E-01       33     1.12364E+00     3.86994E+00     1.69129E-01  
    D        0.605     1.63383E-01   468.75       22     1.12433E+00     3.86994E+00     1.72895E-01       33     1.12433E+00     3.86994E+00     1.72883E-01  
    D        0.605     1.63383E-01   781.25       22     1.12569E+00     3.86994E+00     1.80423E-01       33     1.12569E+00     3.86994E+00     1.80411E-01  
    D        0.605     1.63383E-01  1093.75       22     1.12764E+00     3.86994E+00     1.91767E-01       33     1.12764E+00     3.86994E+00     1.91754E-01  
    D        0.605     1.63383E-01  1406.25       22     1.13011E+00     3.86994E+00     2.06981E-01       33     1.13011E+00     3.86994E+00     2.06968E-01  
    D        0.605     1.63383E-01  1718.75       22     1.13300E+00     3.86994E+00     2.26136E-01       33     1.13300E+00     3.86994E+00     2.26124E-01  
    D        0.605     1.63383E-01  2031.25       22     1.13622E+00     3.86994E+00     2.49309E-01       33     1.13622E+00     3.86994E+00     2.49297E-01  
    D        0.605     1.63383E-01  2343.75       22     1.13969E+00     3.86994E+00     2.76585E-01       33     1.13969E+00     3.86994E+00     2.76573E-01  
    D        0.605     1.63383E-01  2656.25       22     1.14333E+00     3.86994E+00     3.08050E-01       33     1.14334E+00     3.86994E+00     3.08039E-01  
    D        0.605     1.63383E-01  2968.75       22     1.14709E+00     3.86994E+00     3.43794E-01       33     1.14709E+00     3.86994E+00     3.43783E-01  
    D        0.605     1.63383E-01  3281.25       22     1.15091E+00     3.86994E+00     3.83905E-01       33     1.15091E+00     3.86994E+00     3.83894E-01  
    D        0.605     1.63383E-01  3593.75       22     1.15475E+00     3.86994E+00     4.28471E-01       33     1.15476E+00     3.86994E+00     4.28461E-01  
    D        0.605     1.63383E-01  3906.25       22     1.15859E+00     3.86994E+00     4.77581E-01       33     1.15859E+00     3.86994E+00     4.77572E-01  
    D        0.605     1.63383E-01  4218.75       22     1.16240E+00     3.86994E+00     5.31320E-01       33     1.16240E+00     3.86994E+00     5.31312E-01  
    D        0.605     1.63383E-01  4531.25       22     1.16616E+00     3.86994E+00     5.89775E-01       33     1.16616E+00     3.86994E+00     5.89767E-01  
    D        0.605     1.63383E-01  4843.75       22     1.16986E+00     3.86994E+00     6.53029E-01       33     1.16987E+00     3.86994E+00     6.53022E-01  
    D        0.605     1.63383E-01  5156.25       22     1.17350E+00     3.86994E+00     7.21167E-01       33     1.17351E+00     3.86994E+00     7.21161E-01  
    D        0.605     1.63383E-01  5468.75       22     1.17707E+00     3.86994E+00     7.94273E-01       33     1.17708E+00     3.86994E+00     7.94268E-01  
    D        0.605     1.63383E-01  5781.25       22     1.18057E+00     3.86994E+00     8.72432E-01       33     1.18057E+00     3.86994E+00     8.72428E-01  
    D        0.605     1.63383E-01  6093.75       22     1.18399E+00     3.86994E+00     9.55731E-01       33     1.18400E+00     3.86994E+00     9.55728E-01  
    D        0.605     1.63383E-01  6250.00       22     1.18569E+00     3.86994E+00     9.99995E-01       33     1.18570E+00     3.86994E+00     9.99993E-01  
    D        0.633     1.70806E-01     0.00       22     1.13010E+00     3.85882E+00     1.69373E-01       33     1.13010E+00     3.85882E+00     1.69360E-01  
    D        0.633     1.70806E-01   156.25       22     1.13010E+00     3.85882E+00     1.69373E-01       33     1.13010E+00     3.85882E+00     1.69360E-01  
    D        0.633     1.70806E-01   468.75       22     1.13081E+00     3.85882E+00     1.73129E-01       33     1.13081E+00     3.85882E+00     1.73116E-01  
    D        0.633     1.70806E-01   781.25       22     1.13221E+00     3.85882E+00     1.80661E-01       33     1.13221E+00     3.85882E+00     1.80648E-01  
    D        0.633     1.70806E-01  1093.75       22     1.13421E+00     3.85882E+00     1.92008E-01       33     1.13422E+00     3.85882E+00     1.91995E-01  
    D        0.633     1.70806E-01  1406.25       22     1.13675E+00     3.85882E+00     2.07225E-01       33     1.13675E+00     3.85882E+00     2.07212E-01  
    D        0.633     1.70806E-01  1718.75       22     1.13972E+00     3.85882E+00     2.26379E-01       33     1.13972E+00     3.85882E+00     2.26367E-01  
    D        0.633     1.70806E-01  2031.25       22     1.14302E+00     3.85882E+00     2.49547E-01       33     1.14303E+00     3.85882E+00     2.49535E-01  
    D        0.633     1.70806E-01  2343.75       22     1.14658E+00     3.85882E+00     2.76811E-01       33     1.14659E+00     3.85882E+00     2.76799E-01  
    D        0.633     1.70806E-01  2656.25       22     1.15032E+00     3.85882E+00     3.08258E-01       33     1.15033E+00     3.85882E+00     3.08247E-01  
    D        0.633     1.70806E-01  2968.75       22     1.15418E+00     3.85882E+00     3.43977E-01       33     1.15418E+00     3.85882E+00     3.43965E-01  
    D        0.633     1.70806E-01  3281.25       22     1.15809E+00     3.85882E+00     3.84056E-01       33     1.15810E+00     3.85882E+00     3.84045E-01  
    D        0.633     1.70806E-01  3593.75       22     1.16203E+00     3.85882E+00     4.28585E-01       33     1.16204E+00     3.85882E+00     4.28575E-01  
    D        0.633     1.70806E-01  3906.25       22     1.16597E+00     3.85882E+00     4.77653E-01       33     1.16597E+00     3.85882E+00     4.77644E-01  
    D        0.633     1.70806E-01  4218.75       22     1.16987E+00     3.85882E+00     5.31349E-01       33     1.16988E+00     3.85882E+00     5.31340E-01  
    D        0.633     1.70806E-01  4531.25       22     1.17374E+00     3.85882E+00     5.89759E-01       33     1.17374E+00     3.85882E+00     5.89751E-01  
    D        0.633     1.70806E-01  4843.75       22     1.17754E+00     3.85882E+00     6.52974E-01       33     1.17754E+00     3.85882E+00     6.52967E-01  
    D        0.633     1.70806E-01  5156.25       22     1.18128E+00     3.85882E+00     7.21081E-01       33     1.18128E+00     3.85882E+00     7.21075E-01  
    D        0.633     1.70806E-01  5468.75       22     1.18495E+00     3.85882E+00     7.94173E-01       33     1.18495E+00     3.85882E+00     7.94167E-01  
    D        0.633     1.70806E-01  5781.25       22     1.18855E+00     3.85882E+00     8.72341E-01       33     1.18855E+00     3.85882E+00     8.72337E-01  
    D        0.633     1.70806E-01  6093.75       22     1.19207E+00     3.85882E+00     9.55685E-01       33     1.19208E+00     3.85882E+00     9.55682E-01  
    D        0.633     1.70806E-01  6250.00       22     1.19383E+00     3.85882E+00     9.99995E-01       33     1.19383E+00     3.85882E+00     9.99993E-01  
    D        0.660     1.78229E-01     0.00       22     1.13656E+00     3.84805E+00     1.69728E-01       33     1.13656E+00     3.84804E+00     1.69715E-01  
    D        0.660     1.78229E-01   156.25       22     1.13656E+00     3.84805E+00     1.69728E-01       33     1.13656E+00     3.84804E+00     1.69715E-01  
    D        0.660     1.78229E-01   468.75       22     1.13730E+00     3.84805E+00     1.73485E-01       33     1.13730E+00     3.84804E+00     1.73472E-01  
    D        0.660     1.78229E-01   781.25       22     1.13873E+00     3.84805E+00     1.81017E-01       33     1.13873E+00     3.84804E+00     1.81004E-01  
    D        0.660     1.78229E-01  1093.75       22     1.14079E+00     3.84805E+00     1.92363E-01       33     1.14079E+00     3.84804E+00     1.92350E-01  
    D        0.660     1.78229E-01  1406.25       22     1.14339E+00     3.84805E+00     2.07576E-01       33     1.14339E+00     3.84804E+00     2.07563E-01  
    D        0.660     1.78229E-01  1718.75       22     1.14643E+00     3.84805E+00     2.26722E-01       33     1.14643E+00     3.84804E+00     2.26709E-01  
    D        0.660     1.78229E-01  2031.25       22     1.14982E+00     3.84805E+00     2.49875E-01       33     1.14983E+00     3.84804E+00     2.49863E-01  
    D        0.660     1.78229E-01  2343.75       22     1.15347E+00     3.84805E+00     2.77118E-01       33     1.15348E+00     3.84804E+00     2.77106E-01  
    D        0.660     1.78229E-01  2656.25       22     1.15730E+00     3.84805E+00     3.08535E-01       33     1.15731E+00     3.84804E+00     3.08523E-01  
    D        0.660     1.78229E-01  2968.75       22     1.16125E+00     3.84805E+00     3.44216E-01       33     1.16126E+00     3.84804E+00     3.44204E-01  
    D        0.660     1.78229E-01  3281.25       22     1.16527E+00     3.84805E+00     3.84249E-01       33     1.16527E+00     3.84804E+00     3.84238E-01  
    D        0.660     1.78229E-01  3593.75       22     1.16931E+00     3.84805E+00     4.28724E-01       33     1.16931E+00     3.84804E+00     4.28714E-01  
    D        0.660     1.78229E-01  3906.25       22     1.17334E+00     3.84805E+00     4.77733E-01       33     1.17335E+00     3.84804E+00     4.77723E-01  
    D        0.660     1.78229E-01  4218.75       22     1.17735E+00     3.84805E+00     5.31366E-01       33     1.17735E+00     3.84804E+00     5.31357E-01  
    D        0.660     1.78229E-01  4531.25       22     1.18131E+00     3.84805E+00     5.89715E-01       33     1.18132E+00     3.84804E+00     5.89706E-01  
    D        0.660     1.78229E-01  4843.75       22     1.18522E+00     3.84805E+00     6.52873E-01       33     1.18522E+00     3.84804E+00     6.52866E-01  
    D        0.660     1.78229E-01  5156.25       22     1.18906E+00     3.84805E+00     7.20939E-01       33     1.18907E+00     3.84804E+00     7.20933E-01  
    D        0.660     1.78229E-01  5468.75       22     1.19284E+00     3.84805E+00     7.94013E-01       33     1.19285E+00     3.84804E+00     7.94008E-01  
    D        0.660     1.78229E-01  5781.25       22     1.19655E+00     3.84805E+00     8.72201E-01       33     1.19656E+00     3.84804E+00     8.72197E-01  
    D        0.660     1.78229E-01  6093.75       22     1.20020E+00     3.84805E+00     9.55615E-01       33     1.20020E+00     3.84804E+00     9.55612E-01  
    D        0.660     1.78229E-01  6250.00       22     1.20201E+00     3.84805E+00     9.99995E-01       33     1.20202E+00     3.84804E+00     9.99993E-01  
    D        0.688     1.85652E-01     0.00       22     1.14302E+00     3.83765E+00     1.70276E-01       33     1.14302E+00     3.83764E+00     1.70262E-01  
    D        0.688     1.85652E-01   156.25       22     1.14302E+00     3.83765E+00     1.70276E-01       33     1.14302E+00     3.83764E+00     1.70262E-01  
    D        0.688     1.85652E-01   468.75       22     1.14378E+00     3.83765E+00     1.74031E-01       33     1.14378E+00     3.83764E+00     1.74018E-01  
    D        0.688     1.85652E-01   781.25       22     1.14524E+00     3.83765E+00     1.81562E-01       33     1.14524E+00     3.83764E+00     1.81549E-01  
    D        0.688     1.85652E-01  1093.75       22     1.14735E+00     3.83765E+00     1.92903E-01       33     1.14736E+00     3.83764E+00     1.92890E-01  
    D        0.688     1.85652E-01  1406.25       22     1.15002E+00     3.83765E+00     2.08106E-01       33     1.15002E+00     3.83764E+00     2.08093E-01  
    D        0.688     1.85652E-01  1718.75       22     1.15314E+00     3.83765E+00     2.27236E-01       33     1.15314E+00     3.83764E+00     2.27223E-01  
    D        0.688     1.85652E-01  2031.25       22     1.15661E+00     3.83765E+00     2.50365E-01       33     1.15661E+00     3.83764E+00     2.50352E-01  
    D        0.688     1.85652E-01  2343.75       22     1.16035E+00     3.83765E+00     2.77574E-01       33     1.16035E+00     3.83764E+00     2.77561E-01  
    D        0.688     1.85652E-01  2656.25       22     1.16427E+00     3.83765E+00     3.08946E-01       33     1.16428E+00     3.83764E+00     3.08934E-01  
    D        0.688     1.85652E-01  2968.75       22     1.16832E+00     3.83765E+00     3.44571E-01       33     1.16832E+00     3.83764E+00     3.44559E-01  
    D        0.688     1.85652E-01  3281.25       22     1.17243E+00     3.83765E+00     3.84536E-01       33     1.17244E+00     3.83764E+00     3.84524E-01  
    D        0.688     1.85652E-01  3593.75       22     1.17657E+00     3.83765E+00     4.28933E-01       33     1.17658E+00     3.83764E+00     4.28922E-01  
    D        0.688     1.85652E-01  3906.25       22     1.18071E+00     3.83765E+00     4.77854E-01       33     1.18071E+00     3.83764E+00     4.77844E-01  
    D        0.688     1.85652E-01  4218.75       22     1.18482E+00     3.83765E+00     5.31396E-01       33     1.18482E+00     3.83764E+00     5.31386E-01  
    D        0.688     1.85652E-01  4531.25       22     1.18889E+00     3.83765E+00     5.89654E-01       33     1.18889E+00     3.83764E+00     5.89646E-01  
    D        0.688     1.85652E-01  4843.75       22     1.19290E+00     3.83765E+00     6.52733E-01       33     1.19291E+00     3.83764E+00     6.52725E-01  
    D        0.688     1.85652E-01  5156.25       22     1.19686E+00     3.83765E+00     7.20740E-01       33     1.19687E+00     3.83764E+00     7.20733E-01  
    D        0.688     1.85652E-01  5468.75       22     1.20076E+00     3.83765E+00     7.93789E-01       33     1.20077E+00     3.83764E+00     7.93783E-01  
    D        0.688     1.85652E-01  5781.25       22     1.20460E+00     3.83765E+00     8.72003E-01       33     1.20460E+00     3.83764E+00     8.71999E-01  
    D        0.688     1.85652E-01  6093.75       22     1.20837E+00     3.83765E+00     9.55516E-01       33     1.20838E+00     3.83764E+00     9.55514E-01  
    D        0.688     1.85652E-01  6250.00       22     1.21026E+00     3.83765E+00     9.99995E-01       33     1.21027E+00     3.83764E+00     9.99993E-01  
    D        0.715     1.93075E-01     0.00       22     1.14948E+00     3.82764E+00     1.71110E-01       33     1.14948E+00     3.82763E+00     1.71097E-01  
    D        0.715     1.93075E-01   156.25       22     1.14948E+00     3.82764E+00     1.71110E-01       33     1.14948E+00     3.82763E+00     1.71097E-01  
    D        0.715     1.93075E-01   468.75       22     1.15025E+00     3.82764E+00     1.74864E-01       33     1.15025E+00     3.82763E+00     1.74851E-01  
    D        0.715     1.93075E-01   781.25       22     1.15175E+00     3.82764E+00     1.82389E-01       33     1.15176E+00     3.82763E+00     1.82376E-01  
    D        0.715     1.93075E-01  1093.75       22     1.15391E+00     3.82764E+00     1.93721E-01       33     1.15392E+00     3.82763E+00     1.93708E-01  
    D        0.715     1.93075E-01  1406.25       22     1.15664E+00     3.82764E+00     2.08908E-01       33     1.15664E+00     3.82763E+00     2.08895E-01  
    D        0.715     1.93075E-01  1718.75       22     1.15983E+00     3.82764E+00     2.28013E-01       33     1.15983E+00     3.82763E+00     2.28000E-01  
    D        0.715     1.93075E-01  2031.25       22     1.16339E+00     3.82764E+00     2.51106E-01       33     1.16339E+00     3.82763E+00     2.51093E-01  
    D        0.715     1.93075E-01  2343.75       22     1.16721E+00     3.82764E+00     2.78264E-01       33     1.16721E+00     3.82763E+00     2.78251E-01  
    D        0.715     1.93075E-01  2656.25       22     1.17123E+00     3.82764E+00     3.09571E-01       33     1.17123E+00     3.82763E+00     3.09558E-01  
    D        0.715     1.93075E-01  2968.75       22     1.17537E+00     3.82764E+00     3.45113E-01       33     1.17537E+00     3.82763E+00     3.45100E-01  
    D        0.715     1.93075E-01  3281.25       22     1.17958E+00     3.82764E+00     3.84979E-01       33     1.17958E+00     3.82763E+00     3.84967E-01  
    D        0.715     1.93075E-01  3593.75       22     1.18382E+00     3.82764E+00     4.29262E-01       33     1.18382E+00     3.82763E+00     4.29250E-01  
    D        0.715     1.93075E-01  3906.25       22     1.18806E+00     3.82764E+00     4.78058E-01       33     1.18806E+00     3.82763E+00     4.78047E-01  
    D        0.715     1.93075E-01  4218.75       22     1.19228E+00     3.82764E+00     5.31468E-01       33     1.19228E+00     3.82763E+00     5.31458E-01  
    D        0.715     1.93075E-01  4531.25       22     1.19646E+00     3.82764E+00     5.89599E-01       33     1.19647E+00     3.82763E+00     5.89590E-01  
    D        0.715     1.93075E-01  4843.75       22     1.20060E+00     3.82764E+00     6.52564E-01       33     1.20060E+00     3.82763E+00     6.52556E-01  
    D        0.715     1.93075E-01  5156.25       22     1.20468E+00     3.82764E+00     7.20486E-01       33     1.20469E+00     3.82763E+00     7.20479E-01  
    D        0.715     1.93075E-01  5468.75       22     1.20872E+00     3.82764E+00     7.93498E-01       33     1.20872E+00     3.82763E+00     7.93492E-01  
    D        0.715     1.93075E-01  5781.25       22     1.21270E+00     3.82764E+00     8.71746E-01       33     1.21270E+00     3.82763E+00     8.71741E-01  
    D        0.715     1.93075E-01  6093.75       22     1.21663E+00     3.82764E+00     9.55388E-01       33     1.21663E+00     3.82763E+00     9.55386E-01  
    D        0.715     1.93075E-01  6250.00       22     1.21860E+00     3.82764E+00     9.99995E-01       33     1.21860E+00     3.82763E+00     9.99993E-01  
    D        0.743     2.00498E-01     0.00       22     1.15593E+00     3.81807E+00     1.72339E-01       33     1.15593E+00     3.81806E+00     1.72326E-01  
    D        0.743     2.00498E-01   156.25       22     1.15593E+00     3.81807E+00     1.72339E-01       33     1.15593E+00     3.81806E+00     1.72326E-01  
    D        0.743     2.00498E-01   468.75       22     1.15672E+00     3.81807E+00     1.76090E-01       33     1.15672E+00     3.81806E+00     1.76076E-01  
    D        0.743     2.00498E-01   781.25       22     1.15825E+00     3.81807E+00     1.83607E-01       33     1.15826E+00     3.81806E+00     1.83593E-01  
    D        0.743     2.00498E-01  1093.75       22     1.16046E+00     3.81807E+00     1.94923E-01       33     1.16046E+00     3.81806E+00     1.94910E-01  
    D        0.743     2.00498E-01  1406.25       22     1.16325E+00     3.81807E+00     2.10086E-01       33     1.16325E+00     3.81806E+00     2.10072E-01  
    D        0.743     2.00498E-01  1718.75       22     1.16651E+00     3.81807E+00     2.29153E-01       33     1.16651E+00     3.81806E+00     2.29139E-01  
    D        0.743     2.00498E-01  2031.25       22     1.17014E+00     3.81807E+00     2.52192E-01       33     1.17014E+00     3.81806E+00     2.52178E-01  
    D        0.743     2.00498E-01  2343.75       22     1.17405E+00     3.81807E+00     2.79277E-01       33     1.17405E+00     3.81806E+00     2.79264E-01  
    D        0.743     2.00498E-01  2656.25       22     1.17815E+00     3.81807E+00     3.10489E-01       33     1.17816E+00     3.81806E+00     3.10476E-01  
    D        0.743     2.00498E-01  2968.75       22     1.18239E+00     3.81807E+00     3.45913E-01       33     1.18239E+00     3.81806E+00     3.45900E-01  
    D        0.743     2.00498E-01  3281.25       22     1.18670E+00     3.81807E+00     3.85639E-01       33     1.18670E+00     3.81806E+00     3.85627E-01  
    D        0.743     2.00498E-01  3593.75       22     1.19104E+00     3.81807E+00     4.29763E-01       33     1.19105E+00     3.81806E+00     4.29751E-01  
    D        0.743     2.00498E-01  3906.25       22     1.19539E+00     3.81807E+00     4.78385E-01       33     1.19540E+00     3.81806E+00     4.78374E-01  
    D        0.743     2.00498E-01  4218.75       22     1.19973E+00     3.81807E+00     5.31616E-01       33     1.19973E+00     3.81806E+00     5.31605E-01  
    D        0.743     2.00498E-01  4531.25       22     1.20404E+00     3.81807E+00     5.89572E-01       33     1.20404E+00     3.81806E+00     5.89562E-01  
    D        0.743     2.00498E-01  4843.75       22     1.20830E+00     3.81807E+00     6.52382E-01       33     1.20831E+00     3.81806E+00     6.52373E-01  
    D        0.743     2.00498E-01  5156.25       22     1.21253E+00     3.81807E+00     7.20189E-01       33     1.21254E+00     3.81806E+00     7.20181E-01  
