State         Time     Equivalence  xx_c(j) J=SEP_NO     c_alpha_SEP           Phi_1         c_0_SEP     J=NJ      c_alpha_NJ           Phi_1          c_0_NJ  
  CDR        hours       Li1_xV3O8       nm        #       Li1_xV3O8               V               M        #       Li1_xV3O8               V               M  
    D        0.440     1.18844E-01  2343.75       22     1.10134E+00     3.93038E+00     2.61017E-01       33     1.10135E+00     3.93037E+00     2.61004E-01  
    D        0.440     1.18844E-01  2656.25       22     1.10468E+00     3.93038E+00     2.92834E-01       33     1.10468E+00     3.93037E+00     2.92822E-01  
    D        0.440     1.18844E-01  2968.75       22     1.10811E+00     3.93038E+00     3.29077E-01       33     1.10811E+00     3.93037E+00     3.29065E-01  
    D        0.440     1.18844E-01  3281.25       22     1.11160E+00     3.93038E+00     3.69844E-01       33     1.11160E+00     3.93037E+00     3.69833E-01  
    D        0.440     1.18844E-01  3593.75       22     1.11510E+00     3.93038E+00     4.15229E-01       33     1.11510E+00     3.93037E+00     4.15218E-01  
    D        0.440     1.18844E-01  3906.25       22     1.11858E+00     3.93038E+00     4.65319E-01       33     1.11859E+00     3.93037E+00     4.65309E-01  
    D        0.440     1.18844E-01  4218.75       22     1.12204E+00     3.93038E+00     5.20196E-01       33     1.12204E+00     3.93037E+00     5.20187E-01  
    D        0.440     1.18844E-01  4531.25       22     1.12543E+00     3.93038E+00     5.79938E-01       33     1.12544E+00     3.93037E+00     5.79930E-01  
    D        0.440     1.18844E-01  4843.75       22     1.12877E+00     3.93038E+00     6.44620E-01       33     1.12877E+00     3.93037E+00     6.44613E-01  
    D        0.440     1.18844E-01  5156.25       22     1.13203E+00     3.93038E+00     7.14316E-01       33     1.13204E+00     3.93037E+00     7.14309E-01  
    D        0.440     1.18844E-01  5468.75       22     1.13522E+00     3.93038E+00     7.89104E-01       33     1.13523E+00     3.93037E+00     7.89099E-01  
    D        0.440     1.18844E-01  5781.25       22     1.13833E+00     3.93038E+00     8.69083E-01       33     1.13834E+00     3.93037E+00     8.69080E-01  
    D        0.440     1.18844E-01  6093.75       22     1.14136E+00     3.93038E+00     9.54428E-01       33     1.14137E+00     3.93037E+00     9.54425E-01  
    D        0.440     1.18844E-01  6250.00       22     1.14286E+00     3.93038E+00     9.99995E-01       33     1.14287E+00     3.93037E+00     9.99993E-01  
    D        0.468     1.26267E-01     0.00       22     1.09311E+00     3.91707E+00     1.52775E-01       33     1.09311E+00     3.91706E+00     1.52761E-01  
    D        0.468     1.26267E-01   156.25       22     1.09311E+00     3.91707E+00     1.52775E-01       33     1.09311E+00     3.91706E+00     1.52761E-01  
    D        0.468     1.26267E-01   468.75       22     1.09377E+00     3.91707E+00     1.56520E-01       33     1.09377E+00     3.91706E+00     1.56507E-01  
    D        0.468     1.26267E-01   781.25       22     1.09506E+00     3.91707E+00     1.64041E-01       33     1.09506E+00     3.91706E+00     1.64027E-01  
    D        0.468     1.26267E-01  1093.75       22     1.09693E+00     3.91707E+00     1.75393E-01       33     1.09693E+00     3.91706E+00     1.75380E-01  
    D        0.468     1.26267E-01  1406.25       22     1.09928E+00     3.91707E+00     1.90655E-01       33     1.09928E+00     3.91706E+00     1.90641E-01  
    D        0.468     1.26267E-01  1718.75       22     1.10202E+00     3.91707E+00     2.09919E-01       33     1.10203E+00     3.91706E+00     2.09906E-01  
    D        0.468     1.26267E-01  2031.25       22     1.10509E+00     3.91707E+00     2.33288E-01       33     1.10509E+00     3.91706E+00     2.33275E-01  
    D        0.468     1.26267E-01  2343.75       22     1.10837E+00     3.91707E+00     2.60866E-01       33     1.10838E+00     3.91706E+00     2.60853E-01  
    D        0.468     1.26267E-01  2656.25       22     1.11182E+00     3.91707E+00     2.92757E-01       33     1.11182E+00     3.91706E+00     2.92745E-01  
    D        0.468     1.26267E-01  2968.75       22     1.11537E+00     3.91707E+00     3.29062E-01       33     1.11537E+00     3.91706E+00     3.29051E-01  
    D        0.468     1.26267E-01  3281.25       22     1.11896E+00     3.91707E+00     3.69879E-01       33     1.11896E+00     3.91706E+00     3.69868E-01  
    D        0.468     1.26267E-01  3593.75       22     1.12256E+00     3.91707E+00     4.15297E-01       33     1.12257E+00     3.91706E+00     4.15287E-01  
    D        0.468     1.26267E-01  3906.25       22     1.12615E+00     3.91707E+00     4.65405E-01       33     1.12615E+00     3.91706E+00     4.65395E-01  
    D        0.468     1.26267E-01  4218.75       22     1.12970E+00     3.91707E+00     5.20286E-01       33     1.12970E+00     3.91706E+00     5.20277E-01  
    D        0.468     1.26267E-01  4531.25       22     1.13319E+00     3.91707E+00     5.80020E-01       33     1.13319E+00     3.91706E+00     5.80011E-01  
    D        0.468     1.26267E-01  4843.75       22     1.13661E+00     3.91707E+00     6.44684E-01       33     1.13662E+00     3.91706E+00     6.44677E-01  
    D        0.468     1.26267E-01  5156.25       22     1.13997E+00     3.91707E+00     7.14358E-01       33     1.13997E+00     3.91706E+00     7.14352E-01  
    D        0.468     1.26267E-01  5468.75       22     1.14324E+00     3.91707E+00     7.89124E-01       33     1.14325E+00     3.91706E+00     7.89119E-01  
    D        0.468     1.26267E-01  5781.25       22     1.14644E+00     3.91707E+00     8.69086E-01       33     1.14644E+00     3.91706E+00     8.69083E-01  
    D        0.468     1.26267E-01  6093.75       22     1.14955E+00     3.91707E+00     9.54424E-01       33     1.14956E+00     3.91706E+00     9.54421E-01  
    D        0.468     1.26267E-01  6250.00       22     1.15109E+00     3.91707E+00     9.99995E-01       33     1.15110E+00     3.91706E+00     9.99993E-01  
    D        0.495     1.33690E-01     0.00       22     1.09958E+00     3.90416E+00     1.52452E-01       33     1.09959E+00     3.90416E+00     1.52438E-01  
    D        0.495     1.33690E-01   156.25       22     1.09958E+00     3.90416E+00     1.52452E-01       33     1.09959E+00     3.90416E+00     1.52438E-01  
    D        0.495     1.33690E-01   468.75       22     1.10028E+00     3.90416E+00     1.56215E-01       33     1.10028E+00     3.90416E+00     1.56202E-01  
    D        0.495     1.33690E-01   781.25       22     1.10162E+00     3.90416E+00     1.63770E-01       33     1.10162E+00     3.90416E+00     1.63756E-01  
    D        0.495     1.33690E-01  1093.75       22     1.10356E+00     3.90416E+00     1.75169E-01       33     1.10356E+00     3.90416E+00     1.75156E-01  
    D        0.495     1.33690E-01  1406.25       22     1.10600E+00     3.90416E+00     1.90488E-01       33     1.10600E+00     3.90416E+00     1.90475E-01  
    D        0.495     1.33690E-01  1718.75       22     1.10885E+00     3.90416E+00     2.09814E-01       33     1.10885E+00     3.90416E+00     2.09802E-01  
    D        0.495     1.33690E-01  2031.25       22     1.11201E+00     3.90416E+00     2.33245E-01       33     1.11201E+00     3.90416E+00     2.33232E-01  
    D        0.495     1.33690E-01  2343.75       22     1.11541E+00     3.90416E+00     2.60880E-01       33     1.11541E+00     3.90416E+00     2.60868E-01  
    D        0.495     1.33690E-01  2656.25       22     1.11897E+00     3.90416E+00     2.92819E-01       33     1.11897E+00     3.90416E+00     2.92807E-01  
    D        0.495     1.33690E-01  2968.75       22     1.12262E+00     3.90416E+00     3.29161E-01       33     1.12262E+00     3.90416E+00     3.29150E-01  
    D        0.495     1.33690E-01  3281.25       22     1.12631E+00     3.90416E+00     3.70000E-01       33     1.12632E+00     3.90416E+00     3.69989E-01  
    D        0.495     1.33690E-01  3593.75       22     1.13002E+00     3.90416E+00     4.15427E-01       33     1.13002E+00     3.90416E+00     4.15417E-01  
    D        0.495     1.33690E-01  3906.25       22     1.13370E+00     3.90416E+00     4.65531E-01       33     1.13371E+00     3.90416E+00     4.65521E-01  
    D        0.495     1.33690E-01  4218.75       22     1.13735E+00     3.90416E+00     5.20397E-01       33     1.13735E+00     3.90416E+00     5.20388E-01  
    D        0.495     1.33690E-01  4531.25       22     1.14093E+00     3.90416E+00     5.80108E-01       33     1.14094E+00     3.90416E+00     5.80100E-01  
    D        0.495     1.33690E-01  4843.75       22     1.14445E+00     3.90416E+00     6.44746E-01       33     1.14446E+00     3.90416E+00     6.44739E-01  
    D        0.495     1.33690E-01  5156.25       22     1.14790E+00     3.90416E+00     7.14392E-01       33     1.14790E+00     3.90416E+00     7.14386E-01  
    D        0.495     1.33690E-01  5468.75       22     1.15126E+00     3.90416E+00     7.89135E-01       33     1.15127E+00     3.90416E+00     7.89130E-01  
    D        0.495     1.33690E-01  5781.25       22     1.15455E+00     3.90416E+00     8.69082E-01       33     1.15455E+00     3.90416E+00     8.69078E-01  
    D        0.495     1.33690E-01  6093.75       22     1.15775E+00     3.90416E+00     9.54416E-01       33     1.15775E+00     3.90416E+00     9.54414E-01  
    D        0.495     1.33690E-01  6250.00       22     1.15933E+00     3.90416E+00     9.99995E-01       33     1.15934E+00     3.90416E+00     9.99993E-01  
    D        0.523     1.41113E-01     0.00       22     1.10609E+00     3.89165E+00     1.52346E-01       33     1.10609E+00     3.89164E+00     1.52332E-01  
    D        0.523     1.41113E-01   156.25       22     1.10609E+00     3.89165E+00     1.52346E-01       33     1.10609E+00     3.89164E+00     1.52332E-01  
    D        0.523     1.41113E-01   468.75       22     1.10681E+00     3.89165E+00     1.56123E-01       33     1.10681E+00     3.89164E+00     1.56110E-01  
    D        0.523     1.41113E-01   781.25       22     1.10820E+00     3.89165E+00     1.63704E-01       33     1.10820E+00     3.89164E+00     1.63691E-01  
    D        0.523     1.41113E-01  1093.75       22     1.11021E+00     3.89165E+00     1.75140E-01       33     1.11021E+00     3.89164E+00     1.75127E-01  
    D        0.523     1.41113E-01  1406.25       22     1.11273E+00     3.89165E+00     1.90501E-01       33     1.11273E+00     3.89164E+00     1.90488E-01  
    D        0.523     1.41113E-01  1718.75       22     1.11568E+00     3.89165E+00     2.09871E-01       33     1.11568E+00     3.89164E+00     2.09858E-01  
    D        0.523     1.41113E-01  2031.25       22     1.11894E+00     3.89165E+00     2.33342E-01       33     1.11895E+00     3.89164E+00     2.33330E-01  
    D        0.523     1.41113E-01  2343.75       22     1.12245E+00     3.89165E+00     2.61011E-01       33     1.12245E+00     3.89164E+00     2.60999E-01  
    D        0.523     1.41113E-01  2656.25       22     1.12611E+00     3.89165E+00     2.92974E-01       33     1.12611E+00     3.89164E+00     2.92962E-01  
    D        0.523     1.41113E-01  2968.75       22     1.12986E+00     3.89165E+00     3.29328E-01       33     1.12986E+00     3.89164E+00     3.29317E-01  
    D        0.523     1.41113E-01  3281.25       22     1.13366E+00     3.89165E+00     3.70168E-01       33     1.13366E+00     3.89164E+00     3.70157E-01  
    D        0.523     1.41113E-01  3593.75       22     1.13747E+00     3.89165E+00     4.15585E-01       33     1.13747E+00     3.89164E+00     4.15575E-01  
    D        0.523     1.41113E-01  3906.25       22     1.14125E+00     3.89165E+00     4.65669E-01       33     1.14126E+00     3.89164E+00     4.65660E-01  
    D        0.523     1.41113E-01  4218.75       22     1.14500E+00     3.89165E+00     5.20509E-01       33     1.14500E+00     3.89164E+00     5.20500E-01  
    D        0.523     1.41113E-01  4531.25       22     1.14868E+00     3.89165E+00     5.80189E-01       33     1.14868E+00     3.89164E+00     5.80181E-01  
    D        0.523     1.41113E-01  4843.75       22     1.15229E+00     3.89165E+00     6.44796E-01       33     1.15230E+00     3.89164E+00     6.44788E-01  
    D        0.523     1.41113E-01  5156.25       22     1.15583E+00     3.89165E+00     7.14414E-01       33     1.15583E+00     3.89164E+00     7.14407E-01  
    D        0.523     1.41113E-01  5468.75       22     1.15929E+00     3.89165E+00     7.89134E-01       33     1.15929E+00     3.89164E+00     7.89129E-01  
    D        0.523     1.41113E-01  5781.25       22     1.16266E+00     3.89165E+00     8.69069E-01       33     1.16267E+00     3.89164E+00     8.69065E-01  
    D        0.523     1.41113E-01  6093.75       22     1.16595E+00     3.89165E+00     9.54406E-01       33     1.16596E+00     3.89164E+00     9.54403E-01  
    D        0.523     1.41113E-01  6250.00       22     1.16758E+00     3.89165E+00     9.99995E-01       33     1.16759E+00     3.89164E+00     9.99993E-01  
    D        0.550     1.48537E-01     0.00       22     1.11261E+00     3.87951E+00     1.52389E-01       33     1.11261E+00     3.87950E+00     1.52375E-01  
    D        0.550     1.48537E-01   156.25       22     1.11261E+00     3.87951E+00     1.52389E-01       33     1.11261E+00     3.87950E+00     1.52375E-01  
    D        0.550     1.48537E-01   468.75       22     1.11336E+00     3.87951E+00     1.56176E-01       33     1.11336E+00     3.87950E+00     1.56163E-01  
    D        0.550     1.48537E-01   781.25       22     1.11480E+00     3.87951E+00     1.63775E-01       33     1.11480E+00     3.87950E+00     1.63762E-01  
    D        0.550     1.48537E-01  1093.75       22     1.11687E+00     3.87951E+00     1.75235E-01       33     1.11687E+00     3.87950E+00     1.75223E-01  
    D        0.550     1.48537E-01  1406.25       22     1.11948E+00     3.87951E+00     1.90623E-01       33     1.11948E+00     3.87950E+00     1.90610E-01  
    D        0.550     1.48537E-01  1718.75       22     1.12251E+00     3.87951E+00     2.10018E-01       33     1.12251E+00     3.87950E+00     2.10005E-01  
    D        0.550     1.48537E-01  2031.25       22     1.12588E+00     3.87951E+00     2.33510E-01       33     1.12588E+00     3.87950E+00     2.33497E-01  
    D        0.550     1.48537E-01  2343.75       22     1.12948E+00     3.87951E+00     2.61192E-01       33     1.12948E+00     3.87950E+00     2.61179E-01  
    D        0.550     1.48537E-01  2656.25       22     1.13324E+00     3.87951E+00     2.93159E-01       33     1.13324E+00     3.87950E+00     2.93147E-01  
    D        0.550     1.48537E-01  2968.75       22     1.13710E+00     3.87951E+00     3.29508E-01       33     1.13710E+00     3.87950E+00     3.29496E-01  
    D        0.550     1.48537E-01  3281.25       22     1.14100E+00     3.87951E+00     3.70332E-01       33     1.14101E+00     3.87950E+00     3.70321E-01  
    D        0.550     1.48537E-01  3593.75       22     1.14491E+00     3.87951E+00     4.15726E-01       33     1.14492E+00     3.87950E+00     4.15716E-01  
    D        0.550     1.48537E-01  3906.25       22     1.14880E+00     3.87951E+00     4.65781E-01       33     1.14880E+00     3.87950E+00     4.65772E-01  
    D        0.550     1.48537E-01  4218.75       22     1.15264E+00     3.87951E+00     5.20588E-01       33     1.15264E+00     3.87950E+00     5.20579E-01  
    D        0.550     1.48537E-01  4531.25       22     1.15642E+00     3.87951E+00     5.80234E-01       33     1.15642E+00     3.87950E+00     5.80226E-01  
    D        0.550     1.48537E-01  4843.75       22     1.16013E+00     3.87951E+00     6.44809E-01       33     1.16014E+00     3.87950E+00     6.44801E-01  
    D        0.550     1.48537E-01  5156.25       22     1.16377E+00     3.87951E+00     7.14400E-01       33     1.16377E+00     3.87950E+00     7.14394E-01  
    D        0.550     1.48537E-01  5468.75       22     1.16732E+00     3.87951E+00     7.89103E-01       33     1.16732E+00     3.87950E+00     7.89098E-01  
    D        0.550     1.48537E-01  5781.25       22     1.17079E+00     3.87951E+00     8.69035E-01       33     1.17079E+00     3.87950E+00     8.69031E-01  
    D        0.550     1.48537E-01  6093.75       22     1.17417E+00     3.87951E+00     9.54386E-01       33     1.17418E+00     3.87950E+00     9.54384E-01  
    D        0.550     1.48537E-01  6250.00       22     1.17585E+00     3.87951E+00     9.99995E-01       33     1.17586E+00     3.87950E+00     9.99993E-01  
    D        0.578     1.55960E-01     0.00       22     1.11915E+00     3.86772E+00     1.52509E-01       33     1.11915E+00     3.86771E+00     1.52496E-01  
    D        0.578     1.55960E-01   156.25       22     1.11915E+00     3.86772E+00     1.52509E-01       33     1.11915E+00     3.86771E+00     1.52496E-01  
    D        0.578     1.55960E-01   468.75       22     1.11992E+00     3.86772E+00     1.56302E-01       33     1.11992E+00     3.86771E+00     1.56289E-01  
    D        0.578     1.55960E-01   781.25       22     1.12140E+00     3.86772E+00     1.63912E-01       33     1.12141E+00     3.86771E+00     1.63899E-01  
    D        0.578     1.55960E-01  1093.75       22     1.12354E+00     3.86772E+00     1.75384E-01       33     1.12354E+00     3.86771E+00     1.75372E-01  
    D        0.578     1.55960E-01  1406.25       22     1.12622E+00     3.86772E+00     1.90784E-01       33     1.12622E+00     3.86771E+00     1.90771E-01  
    D        0.578     1.55960E-01  1718.75       22     1.12934E+00     3.86772E+00     2.10188E-01       33     1.12935E+00     3.86771E+00     2.10176E-01  
    D        0.578     1.55960E-01  2031.25       22     1.13280E+00     3.86772E+00     2.33683E-01       33     1.13281E+00     3.86771E+00     2.33671E-01  
    D        0.578     1.55960E-01  2343.75       22     1.13651E+00     3.86772E+00     2.61361E-01       33     1.13651E+00     3.86771E+00     2.61349E-01  
    D        0.578     1.55960E-01  2656.25       22     1.14037E+00     3.86772E+00     2.93317E-01       33     1.14037E+00     3.86771E+00     2.93305E-01  
    D        0.578     1.55960E-01  2968.75       22     1.14433E+00     3.86772E+00     3.29646E-01       33     1.14434E+00     3.86771E+00     3.29635E-01  
    D        0.578     1.55960E-01  3281.25       22     1.14834E+00     3.86772E+00     3.70444E-01       33     1.14834E+00     3.86771E+00     3.70433E-01  
    D        0.578     1.55960E-01  3593.75       22     1.15235E+00     3.86772E+00     4.15805E-01       33     1.15235E+00     3.86771E+00     4.15795E-01  
    D        0.578     1.55960E-01  3906.25       22     1.15634E+00     3.86772E+00     4.65825E-01       33     1.15634E+00     3.86771E+00     4.65815E-01  
    D        0.578     1.55960E-01  4218.75       22     1.16028E+00     3.86772E+00     5.20594E-01       33     1.16028E+00     3.86771E+00     5.20585E-01  
    D        0.578     1.55960E-01  4531.25       22     1.16416E+00     3.86772E+00     5.80205E-01       33     1.16417E+00     3.86771E+00     5.80197E-01  
    D        0.578     1.55960E-01  4843.75       22     1.16797E+00     3.86772E+00     6.44749E-01       33     1.16798E+00     3.86771E+00     6.44742E-01  
    D        0.578     1.55960E-01  5156.25       22     1.17171E+00     3.86772E+00     7.14319E-01       33     1.17171E+00     3.86771E+00     7.14313E-01  
    D        0.578     1.55960E-01  5468.75       22     1.17536E+00     3.86772E+00     7.89015E-01       33     1.17536E+00     3.86771E+00     7.89010E-01  
    D        0.578     1.55960E-01  5781.25       22     1.17893E+00     3.86772E+00     8.68959E-01       33     1.17893E+00     3.86771E+00     8.68955E-01  
    D        0.578     1.55960E-01  6093.75       22     1.18241E+00     3.86772E+00     9.54349E-01       33     1.18242E+00     3.86771E+00     9.54346E-01  
    D        0.578     1.55960E-01  6250.00       22     1.18414E+00     3.86772E+00     9.99995E-01       33     1.18415E+00     3.86771E+00     9.99993E-01  
    D        0.605     1.63383E-01     0.00       22     1.12569E+00     3.85627E+00     1.52654E-01       33     1.12569E+00     3.85626E+00     1.52641E-01  
    D        0.605     1.63383E-01   156.25       22     1.12569E+00     3.85627E+00     1.52654E-01       33     1.12569E+00     3.85626E+00     1.52641E-01  
    D        0.605     1.63383E-01   468.75       22     1.12648E+00     3.85627E+00     1.56449E-01       33     1.12648E+00     3.85626E+00     1.56436E-01  
    D        0.605     1.63383E-01   781.25       22     1.12801E+00     3.85627E+00     1.64062E-01       33     1.12801E+00     3.85626E+00     1.64049E-01  
    D        0.605     1.63383E-01  1093.75       22     1.13021E+00     3.85627E+00     1.75537E-01       33     1.13021E+00     3.85626E+00     1.75524E-01  
    D        0.605     1.63383E-01  1406.25       22     1.13297E+00     3.85627E+00     1.90937E-01       33     1.13297E+00     3.85626E+00     1.90924E-01  
    D        0.605     1.63383E-01  1718.75       22     1.13618E+00     3.85627E+00     2.10336E-01       33     1.13618E+00     3.85626E+00     2.10323E-01  
    D        0.605     1.63383E-01  2031.25       22     1.13973E+00     3.85627E+00     2.33820E-01       33     1.13973E+00     3.85626E+00     2.33808E-01  
    D        0.605     1.63383E-01  2343.75       22     1.14353E+00     3.85627E+00     2.61481E-01       33     1.14353E+00     3.85626E+00     2.61468E-01  
    D        0.605     1.63383E-01  2656.25       22     1.14749E+00     3.85627E+00     2.93411E-01       33     1.14750E+00     3.85626E+00     2.93399E-01  
    D        0.605     1.63383E-01  2968.75       22     1.15156E+00     3.85627E+00     3.29709E-01       33     1.15156E+00     3.85626E+00     3.29697E-01  
    D        0.605     1.63383E-01  3281.25       22     1.15567E+00     3.85627E+00     3.70469E-01       33     1.15567E+00     3.85626E+00     3.70458E-01  
    D        0.605     1.63383E-01  3593.75       22     1.15978E+00     3.85627E+00     4.15790E-01       33     1.15979E+00     3.85626E+00     4.15779E-01  
    D        0.605     1.63383E-01  3906.25       22     1.16388E+00     3.85627E+00     4.65766E-01       33     1.16388E+00     3.85626E+00     4.65756E-01  
    D        0.605     1.63383E-01  4218.75       22     1.16792E+00     3.85627E+00     5.20492E-01       33     1.16792E+00     3.85626E+00     5.20483E-01  
    D        0.605     1.63383E-01  4531.25       22     1.17191E+00     3.85627E+00     5.80065E-01       33     1.17191E+00     3.85626E+00     5.80057E-01  
    D        0.605     1.63383E-01  4843.75       22     1.17582E+00     3.85627E+00     6.44579E-01       33     1.17582E+00     3.85626E+00     6.44572E-01  
    D        0.605     1.63383E-01  5156.25       22     1.17966E+00     3.85627E+00     7.14134E-01       33     1.17966E+00     3.85626E+00     7.14127E-01  
    D        0.605     1.63383E-01  5468.75       22     1.18341E+00     3.85627E+00     7.88835E-01       33     1.18342E+00     3.85626E+00     7.88830E-01  
    D        0.605     1.63383E-01  5781.25       22     1.18709E+00     3.85627E+00     8.68815E-01       33     1.18709E+00     3.85626E+00     8.68811E-01  
    D        0.605     1.63383E-01  6093.75       22     1.19068E+00     3.85627E+00     9.54283E-01       33     1.19069E+00     3.85626E+00     9.54280E-01  
    D        0.605     1.63383E-01  6250.00       22     1.19247E+00     3.85627E+00     9.99995E-01       33     1.19247E+00     3.85626E+00     9.99993E-01  
    D        0.633     1.70806E-01     0.00       22     1.13224E+00     3.84517E+00     1.52805E-01       33     1.13224E+00     3.84516E+00     1.52791E-01  
    D        0.633     1.70806E-01   156.25       22     1.13224E+00     3.84517E+00     1.52805E-01       33     1.13224E+00     3.84516E+00     1.52791E-01  
    D        0.633     1.70806E-01   468.75       22     1.13305E+00     3.84517E+00     1.56599E-01       33     1.13305E+00     3.84516E+00     1.56585E-01  
    D        0.633     1.70806E-01   781.25       22     1.13462E+00     3.84517E+00     1.64209E-01       33     1.13462E+00     3.84516E+00     1.64195E-01  
    D        0.633     1.70806E-01  1093.75       22     1.13688E+00     3.84517E+00     1.75678E-01       33     1.13688E+00     3.84516E+00     1.75665E-01  
    D        0.633     1.70806E-01  1406.25       22     1.13971E+00     3.84517E+00     1.91067E-01       33     1.13971E+00     3.84516E+00     1.91054E-01  
    D        0.633     1.70806E-01  1718.75       22     1.14300E+00     3.84517E+00     2.10450E-01       33     1.14300E+00     3.84516E+00     2.10437E-01  
    D        0.633     1.70806E-01  2031.25       22     1.14664E+00     3.84517E+00     2.33911E-01       33     1.14665E+00     3.84516E+00     2.33898E-01  
    D        0.633     1.70806E-01  2343.75       22     1.15054E+00     3.84517E+00     2.61541E-01       33     1.15054E+00     3.84516E+00     2.61528E-01  
    D        0.633     1.70806E-01  2656.25       22     1.15461E+00     3.84517E+00     2.93433E-01       33     1.15461E+00     3.84516E+00     2.93421E-01  
    D        0.633     1.70806E-01  2968.75       22     1.15878E+00     3.84517E+00     3.29686E-01       33     1.15878E+00     3.84516E+00     3.29674E-01  
    D        0.633     1.70806E-01  3281.25       22     1.16299E+00     3.84517E+00     3.70396E-01       33     1.16299E+00     3.84516E+00     3.70385E-01  
    D        0.633     1.70806E-01  3593.75       22     1.16721E+00     3.84517E+00     4.15662E-01       33     1.16722E+00     3.84516E+00     4.15651E-01  
    D        0.633     1.70806E-01  3906.25       22     1.17141E+00     3.84517E+00     4.65582E-01       33     1.17141E+00     3.84516E+00     4.65572E-01  
    D        0.633     1.70806E-01  4218.75       22     1.17556E+00     3.84517E+00     5.20255E-01       33     1.17557E+00     3.84516E+00     5.20246E-01  
    D        0.633     1.70806E-01  4531.25       22     1.17965E+00     3.84517E+00     5.79781E-01       33     1.17966E+00     3.84516E+00     5.79772E-01  
    D        0.633     1.70806E-01  4843.75       22     1.18368E+00     3.84517E+00     6.44262E-01       33     1.18368E+00     3.84516E+00     6.44255E-01  
    D        0.633     1.70806E-01  5156.25       22     1.18762E+00     3.84517E+00     7.13806E-01       33     1.18763E+00     3.84516E+00     7.13799E-01  
    D        0.633     1.70806E-01  5468.75       22     1.19149E+00     3.84517E+00     7.88529E-01       33     1.19150E+00     3.84516E+00     7.88524E-01  
    D        0.633     1.70806E-01  5781.25       22     1.19529E+00     3.84517E+00     8.68578E-01       33     1.19529E+00     3.84516E+00     8.68574E-01  
    D        0.633     1.70806E-01  6093.75       22     1.19900E+00     3.84517E+00     9.54177E-01       33     1.19901E+00     3.84516E+00     9.54174E-01  
    D        0.633     1.70806E-01  6250.00       22     1.20085E+00     3.84517E+00     9.99995E-01       33     1.20085E+00     3.84516E+00     9.99993E-01  
    D        0.660     1.78229E-01     0.00       22     1.13878E+00     3.83441E+00     1.52981E-01       33     1.13878E+00     3.83441E+00     1.52968E-01  
    D        0.660     1.78229E-01   156.25       22     1.13878E+00     3.83441E+00     1.52981E-01       33     1.13878E+00     3.83441E+00     1.52968E-01  
    D        0.660     1.78229E-01   468.75       22     1.13961E+00     3.83441E+00     1.56771E-01       33     1.13961E+00     3.83441E+00     1.56758E-01  
    D        0.660     1.78229E-01   781.25       22     1.14122E+00     3.83441E+00     1.64374E-01       33     1.14122E+00     3.83441E+00     1.64360E-01  
    D        0.660     1.78229E-01  1093.75       22     1.14354E+00     3.83441E+00     1.75830E-01       33     1.14354E+00     3.83441E+00     1.75817E-01  
    D        0.660     1.78229E-01  1406.25       22     1.14644E+00     3.83441E+00     1.91199E-01       33     1.14644E+00     3.83441E+00     1.91186E-01  
    D        0.660     1.78229E-01  1718.75       22     1.14981E+00     3.83441E+00     2.10555E-01       33     1.14982E+00     3.83441E+00     2.10542E-01  
    D        0.660     1.78229E-01  2031.25       22     1.15355E+00     3.83441E+00     2.33981E-01       33     1.15355E+00     3.83441E+00     2.33968E-01  
    D        0.660     1.78229E-01  2343.75       22     1.15754E+00     3.83441E+00     2.61566E-01       33     1.15755E+00     3.83441E+00     2.61553E-01  
    D        0.660     1.78229E-01  2656.25       22     1.16171E+00     3.83441E+00     2.93404E-01       33     1.16172E+00     3.83441E+00     2.93392E-01  
    D        0.660     1.78229E-01  2968.75       22     1.16598E+00     3.83441E+00     3.29594E-01       33     1.16599E+00     3.83441E+00     3.29582E-01  
    D        0.660     1.78229E-01  3281.25       22     1.17030E+00     3.83441E+00     3.70234E-01       33     1.17031E+00     3.83441E+00     3.70223E-01  
    D        0.660     1.78229E-01  3593.75       22     1.17463E+00     3.83441E+00     4.15425E-01       33     1.17464E+00     3.83441E+00     4.15414E-01  
    D        0.660     1.78229E-01  3906.25       22     1.17894E+00     3.83441E+00     4.65268E-01       33     1.17894E+00     3.83441E+00     4.65258E-01  
    D        0.660     1.78229E-01  4218.75       22     1.18320E+00     3.83441E+00     5.19868E-01       33     1.18321E+00     3.83441E+00     5.19858E-01  
    D        0.660     1.78229E-01  4531.25       22     1.18741E+00     3.83441E+00     5.79331E-01       33     1.18741E+00     3.83441E+00     5.79322E-01  
    D        0.660     1.78229E-01  4843.75       22     1.19155E+00     3.83441E+00     6.43771E-01       33     1.19155E+00     3.83441E+00     6.43763E-01  
    D        0.660     1.78229E-01  5156.25       22     1.19562E+00     3.83441E+00     7.13306E-01       33     1.19562E+00     3.83441E+00     7.13299E-01  
    D        0.660     1.78229E-01  5468.75       22     1.19961E+00     3.83441E+00     7.88069E-01       33     1.19962E+00     3.83441E+00     7.88063E-01  
    D        0.660     1.78229E-01  5781.25       22     1.20353E+00     3.83441E+00     8.68225E-01       33     1.20354E+00     3.83441E+00     8.68221E-01  
    D        0.660     1.78229E-01  6093.75       22     1.20739E+00     3.83441E+00     9.54022E-01       33     1.20739E+00     3.83441E+00     9.54019E-01  
    D        0.660     1.78229E-01  6250.00       22     1.20931E+00     3.83441E+00     9.99995E-01       33     1.20931E+00     3.83441E+00     9.99993E-01  
