State         Time     Equivalence  xx_c(j) J=SEP_NO     c_alpha_SEP           Phi_1         c_0_SEP     J=NJ      c_alpha_NJ           Phi_1          c_0_NJ  
    D        1.073     2.89575E-01  1406.25       22     1.24361E+00     3.71641E+00     2.24066E-01       33     1.24361E+00     3.71640E+00     2.24050E-01  
    D        1.073     2.89575E-01  1718.75       22     1.24803E+00     3.71641E+00     2.41453E-01       33     1.24804E+00     3.71640E+00     2.41436E-01  
    D        1.073     2.89575E-01  2031.25       22     1.25307E+00     3.71641E+00     2.62515E-01       33     1.25307E+00     3.71640E+00     2.62499E-01  
    D        1.073     2.89575E-01  2343.75       22     1.25862E+00     3.71641E+00     2.87386E-01       33     1.25862E+00     3.71640E+00     2.87370E-01  
    D        1.073     2.89575E-01  2656.25       22     1.26462E+00     3.71641E+00     3.16235E-01       33     1.26463E+00     3.71640E+00     3.16219E-01  
    D        1.073     2.89575E-01  2968.75       22     1.27101E+00     3.71641E+00     3.49261E-01       33     1.27102E+00     3.71640E+00     3.49246E-01  
    D        1.073     2.89575E-01  3281.25       22     1.27773E+00     3.71641E+00     3.86689E-01       33     1.27774E+00     3.71640E+00     3.86675E-01  
    D        1.073     2.89575E-01  3593.75       22     1.28474E+00     3.71641E+00     4.28760E-01       33     1.28475E+00     3.71640E+00     4.28746E-01  
    D        1.073     2.89575E-01  3906.25       22     1.29198E+00     3.71641E+00     4.75711E-01       33     1.29198E+00     3.71640E+00     4.75698E-01  
    D        1.073     2.89575E-01  4218.75       22     1.29938E+00     3.71641E+00     5.27759E-01       33     1.29939E+00     3.71640E+00     5.27747E-01  
    D        1.073     2.89575E-01  4531.25       22     1.30689E+00     3.71641E+00     5.85082E-01       33     1.30689E+00     3.71640E+00     5.85072E-01  
    D        1.073     2.89575E-01  4843.75       22     1.31443E+00     3.71641E+00     6.47802E-01       33     1.31444E+00     3.71640E+00     6.47793E-01  
    D        1.073     2.89575E-01  5156.25       22     1.32194E+00     3.71640E+00     7.15983E-01       33     1.32195E+00     3.71640E+00     7.15975E-01  
    D        1.073     2.89575E-01  5468.75       22     1.32937E+00     3.71640E+00     7.89650E-01       33     1.32938E+00     3.71640E+00     7.89645E-01  
    D        1.073     2.89575E-01  5781.25       22     1.33666E+00     3.71640E+00     8.68864E-01       33     1.33667E+00     3.71640E+00     8.68860E-01  
    D        1.073     2.89575E-01  6093.75       22     1.34379E+00     3.71640E+00     9.53928E-01       33     1.34380E+00     3.71640E+00     9.53925E-01  
    D        1.073     2.89575E-01  6250.00       22     1.34730E+00     3.71640E+00     9.99995E-01       33     1.34731E+00     3.71640E+00     9.99993E-01  
    D        1.100     2.96998E-01     0.00       22     1.23980E+00     3.71071E+00     1.87632E-01       33     1.23980E+00     3.71070E+00     1.87614E-01  
    D        1.100     2.96998E-01   156.25       22     1.23980E+00     3.71071E+00     1.87632E-01       33     1.23980E+00     3.71070E+00     1.87614E-01  
    D        1.100     2.96998E-01   468.75       22     1.24084E+00     3.71071E+00     1.91006E-01       33     1.24084E+00     3.71070E+00     1.90988E-01  
    D        1.100     2.96998E-01   781.25       22     1.24288E+00     3.71071E+00     1.97772E-01       33     1.24288E+00     3.71070E+00     1.97754E-01  
    D        1.100     2.96998E-01  1093.75       22     1.24584E+00     3.71071E+00     2.07966E-01       33     1.24584E+00     3.71070E+00     2.07948E-01  
    D        1.100     2.96998E-01  1406.25       22     1.24964E+00     3.71071E+00     2.21649E-01       33     1.24964E+00     3.71070E+00     2.21632E-01  
    D        1.100     2.96998E-01  1718.75       22     1.25417E+00     3.71071E+00     2.38912E-01       33     1.25417E+00     3.71070E+00     2.38894E-01  
    D        1.100     2.96998E-01  2031.25       22     1.25934E+00     3.71071E+00     2.59875E-01       33     1.25934E+00     3.71070E+00     2.59857E-01  
    D        1.100     2.96998E-01  2343.75       22     1.26506E+00     3.71071E+00     2.84694E-01       33     1.26506E+00     3.71070E+00     2.84677E-01  
    D        1.100     2.96998E-01  2656.25       22     1.27126E+00     3.71071E+00     3.13560E-01       33     1.27126E+00     3.71070E+00     3.13543E-01  
    D        1.100     2.96998E-01  2968.75       22     1.27787E+00     3.71071E+00     3.46689E-01       33     1.27787E+00     3.71070E+00     3.46674E-01  
    D        1.100     2.96998E-01  3281.25       22     1.28483E+00     3.71071E+00     3.84319E-01       33     1.28483E+00     3.71070E+00     3.84304E-01  
    D        1.100     2.96998E-01  3593.75       22     1.29207E+00     3.71071E+00     4.26688E-01       33     1.29208E+00     3.71070E+00     4.26673E-01  
    D        1.100     2.96998E-01  3906.25       22     1.29953E+00     3.71071E+00     4.74018E-01       33     1.29954E+00     3.71070E+00     4.74005E-01  
    D        1.100     2.96998E-01  4218.75       22     1.30713E+00     3.71071E+00     5.26496E-01       33     1.30714E+00     3.71070E+00     5.26484E-01  
    D        1.100     2.96998E-01  4531.25       22     1.31479E+00     3.71071E+00     5.84254E-01       33     1.31480E+00     3.71070E+00     5.84243E-01  
    D        1.100     2.96998E-01  4843.75       22     1.32245E+00     3.71071E+00     6.47364E-01       33     1.32246E+00     3.71070E+00     6.47355E-01  
    D        1.100     2.96998E-01  5156.25       22     1.33003E+00     3.71071E+00     7.15846E-01       33     1.33004E+00     3.71070E+00     7.15838E-01  
    D        1.100     2.96998E-01  5468.75       22     1.33750E+00     3.71071E+00     7.89694E-01       33     1.33751E+00     3.71070E+00     7.89688E-01  
    D        1.100     2.96998E-01  5781.25       22     1.34482E+00     3.71071E+00     8.68963E-01       33     1.34483E+00     3.71070E+00     8.68958E-01  
    D        1.100     2.96998E-01  6093.75       22     1.35197E+00     3.71071E+00     9.53979E-01       33     1.35198E+00     3.71070E+00     9.53976E-01  
    D        1.100     2.96998E-01  6250.00       22     1.35550E+00     3.71071E+00     9.99995E-01       33     1.35551E+00     3.71070E+00     9.99993E-01  
    D        1.128     3.04421E-01     0.00       22     1.24559E+00     3.70474E+00     1.83761E-01       33     1.24559E+00     3.70473E+00     1.83743E-01  
    D        1.128     3.04421E-01   156.25       22     1.24559E+00     3.70474E+00     1.83761E-01       33     1.24559E+00     3.70473E+00     1.83743E-01  
    D        1.128     3.04421E-01   468.75       22     1.24665E+00     3.70474E+00     1.87096E-01       33     1.24665E+00     3.70473E+00     1.87078E-01  
    D        1.128     3.04421E-01   781.25       22     1.24873E+00     3.70474E+00     1.93788E-01       33     1.24873E+00     3.70473E+00     1.93769E-01  
    D        1.128     3.04421E-01  1093.75       22     1.25176E+00     3.70474E+00     2.03886E-01       33     1.25176E+00     3.70473E+00     2.03868E-01  
    D        1.128     3.04421E-01  1406.25       22     1.25566E+00     3.70474E+00     2.17467E-01       33     1.25566E+00     3.70473E+00     2.17449E-01  
    D        1.128     3.04421E-01  1718.75       22     1.26031E+00     3.70474E+00     2.34643E-01       33     1.26032E+00     3.70473E+00     2.34625E-01  
    D        1.128     3.04421E-01  2031.25       22     1.26564E+00     3.70474E+00     2.55556E-01       33     1.26565E+00     3.70473E+00     2.55538E-01  
    D        1.128     3.04421E-01  2343.75       22     1.27155E+00     3.70474E+00     2.80388E-01       33     1.27156E+00     3.70473E+00     2.80370E-01  
    D        1.128     3.04421E-01  2656.25       22     1.27797E+00     3.70474E+00     3.09348E-01       33     1.27798E+00     3.70473E+00     3.09331E-01  
    D        1.128     3.04421E-01  2968.75       22     1.28482E+00     3.70474E+00     3.42671E-01       33     1.28482E+00     3.70473E+00     3.42654E-01  
    D        1.128     3.04421E-01  3281.25       22     1.29202E+00     3.70474E+00     3.80597E-01       33     1.29202E+00     3.70473E+00     3.80582E-01  
    D        1.128     3.04421E-01  3593.75       22     1.29949E+00     3.70474E+00     4.23359E-01       33     1.29950E+00     3.70473E+00     4.23344E-01  
    D        1.128     3.04421E-01  3906.25       22     1.30716E+00     3.70474E+00     4.71155E-01       33     1.30716E+00     3.70473E+00     4.71141E-01  
    D        1.128     3.04421E-01  4218.75       22     1.31493E+00     3.70474E+00     5.24134E-01       33     1.31493E+00     3.70473E+00     5.24122E-01  
    D        1.128     3.04421E-01  4531.25       22     1.32272E+00     3.70474E+00     5.82388E-01       33     1.32272E+00     3.70473E+00     5.82377E-01  
    D        1.128     3.04421E-01  4843.75       22     1.33046E+00     3.70474E+00     6.45947E-01       33     1.33047E+00     3.70473E+00     6.45938E-01  
    D        1.128     3.04421E-01  5156.25       22     1.33810E+00     3.70474E+00     7.14807E-01       33     1.33811E+00     3.70473E+00     7.14799E-01  
    D        1.128     3.04421E-01  5468.75       22     1.34561E+00     3.70474E+00     7.88963E-01       33     1.34562E+00     3.70473E+00     7.88957E-01  
    D        1.128     3.04421E-01  5781.25       22     1.35297E+00     3.70474E+00     8.68497E-01       33     1.35298E+00     3.70473E+00     8.68492E-01  
    D        1.128     3.04421E-01  6093.75       22     1.36017E+00     3.70474E+00     9.53791E-01       33     1.36018E+00     3.70473E+00     9.53788E-01  
    D        1.128     3.04421E-01  6250.00       22     1.36374E+00     3.70474E+00     9.99995E-01       33     1.36375E+00     3.70473E+00     9.99993E-01  
    D        1.155     3.11844E-01     0.00       22     1.25132E+00     3.69859E+00     1.78620E-01       33     1.25132E+00     3.69858E+00     1.78601E-01  
    D        1.155     3.11844E-01   156.25       22     1.25132E+00     3.69859E+00     1.78620E-01       33     1.25132E+00     3.69858E+00     1.78601E-01  
    D        1.155     3.11844E-01   468.75       22     1.25241E+00     3.69859E+00     1.81922E-01       33     1.25241E+00     3.69858E+00     1.81903E-01  
    D        1.155     3.11844E-01   781.25       22     1.25454E+00     3.69859E+00     1.88556E-01       33     1.25454E+00     3.69858E+00     1.88537E-01  
    D        1.155     3.11844E-01  1093.75       22     1.25766E+00     3.69859E+00     1.98582E-01       33     1.25766E+00     3.69858E+00     1.98564E-01  
    D        1.155     3.11844E-01  1406.25       22     1.26167E+00     3.69859E+00     2.12097E-01       33     1.26167E+00     3.69858E+00     2.12078E-01  
    D        1.155     3.11844E-01  1718.75       22     1.26648E+00     3.69859E+00     2.29230E-01       33     1.26648E+00     3.69858E+00     2.29211E-01  
    D        1.155     3.11844E-01  2031.25       22     1.27199E+00     3.69859E+00     2.50150E-01       33     1.27200E+00     3.69858E+00     2.50132E-01  
    D        1.155     3.11844E-01  2343.75       22     1.27812E+00     3.69859E+00     2.75059E-01       33     1.27812E+00     3.69858E+00     2.75041E-01  
    D        1.155     3.11844E-01  2656.25       22     1.28477E+00     3.69859E+00     3.04186E-01       33     1.28477E+00     3.69858E+00     3.04169E-01  
    D        1.155     3.11844E-01  2968.75       22     1.29186E+00     3.69859E+00     3.37776E-01       33     1.29187E+00     3.69858E+00     3.37759E-01  
    D        1.155     3.11844E-01  3281.25       22     1.29930E+00     3.69859E+00     3.76066E-01       33     1.29931E+00     3.69858E+00     3.76050E-01  
    D        1.155     3.11844E-01  3593.75       22     1.30700E+00     3.69859E+00     4.19272E-01       33     1.30700E+00     3.69858E+00     4.19257E-01  
    D        1.155     3.11844E-01  3906.25       22     1.31485E+00     3.69859E+00     4.67563E-01       33     1.31485E+00     3.69858E+00     4.67549E-01  
    D        1.155     3.11844E-01  4218.75       22     1.32276E+00     3.69859E+00     5.21051E-01       33     1.32277E+00     3.69858E+00     5.21038E-01  
    D        1.155     3.11844E-01  4531.25       22     1.33066E+00     3.69859E+00     5.79790E-01       33     1.33066E+00     3.69858E+00     5.79778E-01  
    D        1.155     3.11844E-01  4843.75       22     1.33847E+00     3.69859E+00     6.43790E-01       33     1.33848E+00     3.69858E+00     6.43780E-01  
    D        1.155     3.11844E-01  5156.25       22     1.34617E+00     3.69859E+00     7.13048E-01       33     1.34618E+00     3.69858E+00     7.13040E-01  
    D        1.155     3.11844E-01  5468.75       22     1.35374E+00     3.69859E+00     7.87589E-01       33     1.35375E+00     3.69858E+00     7.87582E-01  
    D        1.155     3.11844E-01  5781.25       22     1.36118E+00     3.69859E+00     8.67550E-01       33     1.36119E+00     3.69858E+00     8.67545E-01  
    D        1.155     3.11844E-01  6093.75       22     1.36850E+00     3.69859E+00     9.53398E-01       33     1.36851E+00     3.69858E+00     9.53394E-01  
    D        1.155     3.11844E-01  6250.00       22     1.37213E+00     3.69859E+00     9.99995E-01       33     1.37214E+00     3.69858E+00     9.99993E-01  
    D        1.183     3.19267E-01     0.00       22     1.25701E+00     3.69241E+00     1.72940E-01       33     1.25701E+00     3.69240E+00     1.72922E-01  
    D        1.183     3.19267E-01   156.25       22     1.25701E+00     3.69241E+00     1.72940E-01       33     1.25701E+00     3.69240E+00     1.72922E-01  
    D        1.183     3.19267E-01   468.75       22     1.25813E+00     3.69241E+00     1.76221E-01       33     1.25813E+00     3.69240E+00     1.76203E-01  
    D        1.183     3.19267E-01   781.25       22     1.26033E+00     3.69241E+00     1.82819E-01       33     1.26033E+00     3.69240E+00     1.82800E-01  
    D        1.183     3.19267E-01  1093.75       22     1.26355E+00     3.69241E+00     1.92806E-01       33     1.26355E+00     3.69240E+00     1.92787E-01  
    D        1.183     3.19267E-01  1406.25       22     1.26770E+00     3.69241E+00     2.06296E-01       33     1.26770E+00     3.69240E+00     2.06277E-01  
    D        1.183     3.19267E-01  1718.75       22     1.27268E+00     3.69241E+00     2.23439E-01       33     1.27268E+00     3.69240E+00     2.23421E-01  
    D        1.183     3.19267E-01  2031.25       22     1.27840E+00     3.69241E+00     2.44426E-01       33     1.27840E+00     3.69240E+00     2.44408E-01  
    D        1.183     3.19267E-01  2343.75       22     1.28476E+00     3.69241E+00     2.69476E-01       33     1.28476E+00     3.69240E+00     2.69459E-01  
    D        1.183     3.19267E-01  2656.25       22     1.29166E+00     3.69241E+00     2.98832E-01       33     1.29166E+00     3.69240E+00     2.98815E-01  
    D        1.183     3.19267E-01  2968.75       22     1.29900E+00     3.69241E+00     3.32739E-01       33     1.29900E+00     3.69240E+00     3.32722E-01  
    D        1.183     3.19267E-01  3281.25       22     1.30667E+00     3.69241E+00     3.71422E-01       33     1.30668E+00     3.69240E+00     3.71407E-01  
    D        1.183     3.19267E-01  3593.75       22     1.31457E+00     3.69241E+00     4.15072E-01       33     1.31457E+00     3.69240E+00     4.15057E-01  
    D        1.183     3.19267E-01  3906.25       22     1.32258E+00     3.69241E+00     4.63823E-01       33     1.32259E+00     3.69240E+00     4.63810E-01  
    D        1.183     3.19267E-01  4218.75       22     1.33062E+00     3.69241E+00     5.17754E-01       33     1.33063E+00     3.69240E+00     5.17741E-01  
    D        1.183     3.19267E-01  4531.25       22     1.33861E+00     3.69241E+00     5.76895E-01       33     1.33862E+00     3.69240E+00     5.76883E-01  
    D        1.183     3.19267E-01  4843.75       22     1.34650E+00     3.69241E+00     6.41259E-01       33     1.34651E+00     3.69240E+00     6.41249E-01  
    D        1.183     3.19267E-01  5156.25       22     1.35428E+00     3.69241E+00     7.10868E-01       33     1.35429E+00     3.69240E+00     7.10859E-01  
    D        1.183     3.19267E-01  5468.75       22     1.36196E+00     3.69241E+00     7.85803E-01       33     1.36196E+00     3.69240E+00     7.85795E-01  
    D        1.183     3.19267E-01  5781.25       22     1.36953E+00     3.69241E+00     8.66280E-01       33     1.36954E+00     3.69240E+00     8.66274E-01  
    D        1.183     3.19267E-01  6093.75       22     1.37702E+00     3.69241E+00     9.52862E-01       33     1.37703E+00     3.69240E+00     9.52859E-01  
    D        1.183     3.19267E-01  6250.00       22     1.38076E+00     3.69241E+00     9.99995E-01       33     1.38076E+00     3.69240E+00     9.99993E-01  
    D        1.210     3.26690E-01     0.00       22     1.26267E+00     3.68638E+00     1.67598E-01       33     1.26267E+00     3.68637E+00     1.67580E-01  
    D        1.210     3.26690E-01   156.25       22     1.26267E+00     3.68638E+00     1.67598E-01       33     1.26267E+00     3.68637E+00     1.67580E-01  
    D        1.210     3.26690E-01   468.75       22     1.26383E+00     3.68638E+00     1.70872E-01       33     1.26383E+00     3.68637E+00     1.70855E-01  
    D        1.210     3.26690E-01   781.25       22     1.26611E+00     3.68638E+00     1.77462E-01       33     1.26611E+00     3.68637E+00     1.77445E-01  
    D        1.210     3.26690E-01  1093.75       22     1.26945E+00     3.68638E+00     1.87453E-01       33     1.26945E+00     3.68637E+00     1.87435E-01  
    D        1.210     3.26690E-01  1406.25       22     1.27375E+00     3.68638E+00     2.00972E-01       33     1.27375E+00     3.68637E+00     2.00954E-01  
    D        1.210     3.26690E-01  1718.75       22     1.27893E+00     3.68638E+00     2.18188E-01       33     1.27893E+00     3.68637E+00     2.18171E-01  
    D        1.210     3.26690E-01  2031.25       22     1.28487E+00     3.68638E+00     2.39308E-01       33     1.28487E+00     3.68637E+00     2.39290E-01  
    D        1.210     3.26690E-01  2343.75       22     1.29147E+00     3.68638E+00     2.64562E-01       33     1.29148E+00     3.68637E+00     2.64546E-01  
    D        1.210     3.26690E-01  2656.25       22     1.29862E+00     3.68638E+00     2.94197E-01       33     1.29863E+00     3.68637E+00     2.94180E-01  
    D        1.210     3.26690E-01  2968.75       22     1.30621E+00     3.68638E+00     3.28445E-01       33     1.30621E+00     3.68637E+00     3.28429E-01  
    D        1.210     3.26690E-01  3281.25       22     1.31409E+00     3.68638E+00     3.67511E-01       33     1.31410E+00     3.68637E+00     3.67496E-01  
    D        1.210     3.26690E-01  3593.75       22     1.32217E+00     3.68638E+00     4.11550E-01       33     1.32218E+00     3.68637E+00     4.11536E-01  
    D        1.210     3.26690E-01  3906.25       22     1.33033E+00     3.68638E+00     4.60662E-01       33     1.33034E+00     3.68637E+00     4.60649E-01  
    D        1.210     3.26690E-01  4218.75       22     1.33848E+00     3.68638E+00     5.14901E-01       33     1.33849E+00     3.68637E+00     5.14889E-01  
    D        1.210     3.26690E-01  4531.25       22     1.34656E+00     3.68638E+00     5.74294E-01       33     1.34657E+00     3.68637E+00     5.74283E-01  
    D        1.210     3.26690E-01  4843.75       22     1.35456E+00     3.68638E+00     6.38875E-01       33     1.35457E+00     3.68637E+00     6.38865E-01  
    D        1.210     3.26690E-01  5156.25       22     1.36246E+00     3.68638E+00     7.08716E-01       33     1.36247E+00     3.68637E+00     7.08708E-01  
    D        1.210     3.26690E-01  5468.75       22     1.37029E+00     3.68638E+00     7.83971E-01       33     1.37030E+00     3.68637E+00     7.83963E-01  
    D        1.210     3.26690E-01  5781.25       22     1.37806E+00     3.68638E+00     8.64944E-01       33     1.37807E+00     3.68637E+00     8.64938E-01  
    D        1.210     3.26690E-01  6093.75       22     1.38579E+00     3.68638E+00     9.52295E-01       33     1.38580E+00     3.68637E+00     9.52292E-01  
    D        1.210     3.26690E-01  6250.00       22     1.38966E+00     3.68638E+00     9.99995E-01       33     1.38967E+00     3.68637E+00     9.99993E-01  
    D        1.238     3.34113E-01     0.00       22     1.26833E+00     3.68076E+00     1.63595E-01       33     1.26833E+00     3.68075E+00     1.63579E-01  
    D        1.238     3.34113E-01   156.25       22     1.26833E+00     3.68076E+00     1.63595E-01       33     1.26833E+00     3.68075E+00     1.63579E-01  
    D        1.238     3.34113E-01   468.75       22     1.26954E+00     3.68076E+00     1.66883E-01       33     1.26954E+00     3.68075E+00     1.66867E-01  
    D        1.238     3.34113E-01   781.25       22     1.27190E+00     3.68076E+00     1.73505E-01       33     1.27190E+00     3.68075E+00     1.73489E-01  
    D        1.238     3.34113E-01  1093.75       22     1.27537E+00     3.68076E+00     1.83555E-01       33     1.27537E+00     3.68075E+00     1.83539E-01  
    D        1.238     3.34113E-01  1406.25       22     1.27984E+00     3.68076E+00     1.97173E-01       33     1.27985E+00     3.68075E+00     1.97157E-01  
    D        1.238     3.34113E-01  1718.75       22     1.28523E+00     3.68076E+00     2.14539E-01       33     1.28523E+00     3.68075E+00     2.14524E-01  
    D        1.238     3.34113E-01  2031.25       22     1.29140E+00     3.68076E+00     2.35868E-01       33     1.29141E+00     3.68075E+00     2.35853E-01  
    D        1.238     3.34113E-01  2343.75       22     1.29825E+00     3.68076E+00     2.61392E-01       33     1.29826E+00     3.68075E+00     2.61378E-01  
    D        1.238     3.34113E-01  2656.25       22     1.30565E+00     3.68076E+00     2.91346E-01       33     1.30565E+00     3.68075E+00     2.91331E-01  
    D        1.238     3.34113E-01  2968.75       22     1.31346E+00     3.68076E+00     3.25939E-01       33     1.31346E+00     3.68075E+00     3.25925E-01  
    D        1.238     3.34113E-01  3281.25       22     1.32154E+00     3.68076E+00     3.65341E-01       33     1.32154E+00     3.68075E+00     3.65327E-01  
    D        1.238     3.34113E-01  3593.75       22     1.32977E+00     3.68076E+00     4.09668E-01       33     1.32978E+00     3.68075E+00     4.09656E-01  
    D        1.238     3.34113E-01  3906.25       22     1.33805E+00     3.68076E+00     4.58991E-01       33     1.33806E+00     3.68075E+00     4.58979E-01  
    D        1.238     3.34113E-01  4218.75       22     1.34631E+00     3.68076E+00     5.13350E-01       33     1.34632E+00     3.68075E+00     5.13339E-01  
    D        1.238     3.34113E-01  4531.25       22     1.35451E+00     3.68076E+00     5.72787E-01       33     1.35451E+00     3.68075E+00     5.72777E-01  
    D        1.238     3.34113E-01  4843.75       22     1.36263E+00     3.68076E+00     6.37375E-01       33     1.36264E+00     3.68075E+00     6.37366E-01  
    D        1.238     3.34113E-01  5156.25       22     1.37070E+00     3.68076E+00     7.07250E-01       33     1.37071E+00     3.68075E+00     7.07242E-01  
    D        1.238     3.34113E-01  5468.75       22     1.37874E+00     3.68076E+00     7.82643E-01       33     1.37875E+00     3.68075E+00     7.82636E-01  
    D        1.238     3.34113E-01  5781.25       22     1.38678E+00     3.68076E+00     8.63940E-01       33     1.38679E+00     3.68075E+00     8.63935E-01  
    D        1.238     3.34113E-01  6093.75       22     1.39479E+00     3.68076E+00     9.51867E-01       33     1.39480E+00     3.68075E+00     9.51864E-01  
    D        1.238     3.34113E-01  6250.00       22     1.39880E+00     3.68076E+00     9.99995E-01       33     1.39881E+00     3.68075E+00     9.99993E-01  
    D        1.265     3.41536E-01     0.00       22     1.27403E+00     3.67583E+00     1.61990E-01       33     1.27403E+00     3.67582E+00     1.61977E-01  
    D        1.265     3.41536E-01   156.25       22     1.27403E+00     3.67583E+00     1.61990E-01       33     1.27403E+00     3.67582E+00     1.61977E-01  
    D        1.265     3.41536E-01   468.75       22     1.27528E+00     3.67583E+00     1.65318E-01       33     1.27528E+00     3.67582E+00     1.65305E-01  
    D        1.265     3.41536E-01   781.25       22     1.27774E+00     3.67583E+00     1.72024E-01       33     1.27774E+00     3.67582E+00     1.72011E-01  
    D        1.265     3.41536E-01  1093.75       22     1.28134E+00     3.67583E+00     1.82206E-01       33     1.28134E+00     3.67582E+00     1.82193E-01  
    D        1.265     3.41536E-01  1406.25       22     1.28600E+00     3.67583E+00     1.96011E-01       33     1.28600E+00     3.67582E+00     1.95998E-01  
    D        1.265     3.41536E-01  1718.75       22     1.29159E+00     3.67583E+00     2.13622E-01       33     1.29159E+00     3.67582E+00     2.13610E-01  
    D        1.265     3.41536E-01  2031.25       22     1.29800E+00     3.67583E+00     2.35251E-01       33     1.29800E+00     3.67582E+00     2.35238E-01  
    D        1.265     3.41536E-01  2343.75       22     1.30509E+00     3.67583E+00     2.61115E-01       33     1.30509E+00     3.67582E+00     2.61103E-01  
    D        1.265     3.41536E-01  2656.25       22     1.31270E+00     3.67583E+00     2.91423E-01       33     1.31271E+00     3.67582E+00     2.91412E-01  
    D        1.265     3.41536E-01  2968.75       22     1.32071E+00     3.67583E+00     3.26347E-01       33     1.32071E+00     3.67582E+00     3.26336E-01  
    D        1.265     3.41536E-01  3281.25       22     1.32895E+00     3.67583E+00     3.66011E-01       33     1.32895E+00     3.67582E+00     3.66002E-01  
    D        1.265     3.41536E-01  3593.75       22     1.33731E+00     3.67583E+00     4.10496E-01       33     1.33732E+00     3.67582E+00     4.10486E-01  
    D        1.265     3.41536E-01  3906.25       22     1.34570E+00     3.67583E+00     4.59846E-01       33     1.34571E+00     3.67582E+00     4.59837E-01  
    D        1.265     3.41536E-01  4218.75       22     1.35408E+00     3.67583E+00     5.14103E-01       33     1.35408E+00     3.67582E+00     5.14095E-01  
    D        1.265     3.41536E-01  4531.25       22     1.36241E+00     3.67583E+00     5.73338E-01       33     1.36241E+00     3.67582E+00     5.73330E-01  
    D        1.265     3.41536E-01  4843.75       22     1.37070E+00     3.67583E+00     6.37671E-01       33     1.37071E+00     3.67582E+00     6.37665E-01  
    D        1.265     3.41536E-01  5156.25       22     1.37899E+00     3.67583E+00     7.07305E-01       33     1.37900E+00     3.67582E+00     7.07299E-01  
    D        1.265     3.41536E-01  5468.75       22     1.38729E+00     3.67583E+00     7.82535E-01       33     1.38730E+00     3.67582E+00     7.82530E-01  
    D        1.265     3.41536E-01  5781.25       22     1.39561E+00     3.67583E+00     8.63795E-01       33     1.39562E+00     3.67582E+00     8.63791E-01  
    D        1.265     3.41536E-01  6093.75       22     1.40391E+00     3.67583E+00     9.51807E-01       33     1.40392E+00     3.67582E+00     9.51804E-01  
    D        1.265     3.41536E-01  6250.00       22     1.40805E+00     3.67583E+00     9.99995E-01       33     1.40806E+00     3.67582E+00     9.99993E-01  
    D        1.293     3.48960E-01     0.00       22     1.27980E+00     3.67176E+00     1.63647E-01       33     1.27980E+00     3.67175E+00     1.63637E-01  
    D        1.293     3.48960E-01   156.25       22     1.27980E+00     3.67176E+00     1.63647E-01       33     1.27980E+00     3.67175E+00     1.63637E-01  
    D        1.293     3.48960E-01   468.75       22     1.28110E+00     3.67176E+00     1.67047E-01       33     1.28110E+00     3.67175E+00     1.67037E-01  
    D        1.293     3.48960E-01   781.25       22     1.28366E+00     3.67176E+00     1.73895E-01       33     1.28366E+00     3.67175E+00     1.73886E-01  
    D        1.293     3.48960E-01  1093.75       22     1.28740E+00     3.67176E+00     1.84293E-01       33     1.28740E+00     3.67175E+00     1.84283E-01  
    D        1.293     3.48960E-01  1406.25       22     1.29223E+00     3.67176E+00     1.98383E-01       33     1.29224E+00     3.67175E+00     1.98374E-01  
    D        1.293     3.48960E-01  1718.75       22     1.29803E+00     3.67176E+00     2.16341E-01       33     1.29803E+00     3.67175E+00     2.16332E-01  
    D        1.293     3.48960E-01  2031.25       22     1.30465E+00     3.67176E+00     2.38360E-01       33     1.30466E+00     3.67175E+00     2.38351E-01  
    D        1.293     3.48960E-01  2343.75       22     1.31195E+00     3.67176E+00     2.64628E-01       33     1.31195E+00     3.67175E+00     2.64621E-01  
    D        1.293     3.48960E-01  2656.25       22     1.31976E+00     3.67176E+00     2.95311E-01       33     1.31976E+00     3.67175E+00     2.95304E-01  
    D        1.293     3.48960E-01  2968.75       22     1.32791E+00     3.67176E+00     3.30532E-01       33     1.32792E+00     3.67175E+00     3.30526E-01  
    D        1.293     3.48960E-01  3281.25       22     1.33628E+00     3.67176E+00     3.70368E-01       33     1.33629E+00     3.67175E+00     3.70362E-01  
    D        1.293     3.48960E-01  3593.75       22     1.34475E+00     3.67176E+00     4.14861E-01       33     1.34475E+00     3.67175E+00     4.14856E-01  
    D        1.293     3.48960E-01  3906.25       22     1.35324E+00     3.67176E+00     4.64047E-01       33     1.35325E+00     3.67175E+00     4.64042E-01  
    D        1.293     3.48960E-01  4218.75       22     1.36174E+00     3.67176E+00     5.17978E-01       33     1.36174E+00     3.67175E+00     5.17973E-01  
    D        1.293     3.48960E-01  4531.25       22     1.37022E+00     3.67176E+00     5.76759E-01       33     1.37023E+00     3.67175E+00     5.76755E-01  
    D        1.293     3.48960E-01  4843.75       22     1.37873E+00     3.67176E+00     6.40561E-01       33     1.37873E+00     3.67175E+00     6.40557E-01  
    D        1.293     3.48960E-01  5156.25       22     1.38726E+00     3.67176E+00     7.09636E-01       33     1.38727E+00     3.67175E+00     7.09632E-01  
    D        1.293     3.48960E-01  5468.75       22     1.39584E+00     3.67176E+00     7.84310E-01       33     1.39585E+00     3.67175E+00     7.84307E-01  
    D        1.293     3.48960E-01  5781.25       22     1.40443E+00     3.67176E+00     8.64999E-01       33     1.40444E+00     3.67175E+00     8.64997E-01  
